10001 Q0 chart-1, Ample, ACS, combine: 1 1 0.50565 indri
10024 Q0 chart-24, GP13, jKali, combine: 104 124 0.51831 indri
10024 Q0 chart-24, GP13, jMutRepair, combine: 105 125 0.51831 indri
10024 Q0 chart-24, Hamann, ACS, combine: 106 126 0.51831 indri
10024 Q0 chart-24, Hamann, Nopol, combine: 107 127 0.51831 indri
10024 Q0 chart-24, Hamann, SimFix, combine: 108 128 0.51831 indri
10024 Q0 chart-24, Hamann, jGenProg, combine: 110 129 0.51831 indri
10024 Q0 chart-24, Hamann, jKali, combine: 111 130 0.51831 indri
10024 Q0 chart-24, Hamann, jMutRepair, combine: 112 131 0.51831 indri
10024 Q0 chart-24, Hamming, ACS, combine: 113 132 0.51831 indri
10024 Q0 chart-24, Hamming, Nopol, combine: 114 133 0.51831 indri
10024 Q0 chart-24, Hamming, SimFix, combine: 115 134 0.51831 indri
10024 Q0 chart-24, Hamming, jGenProg, combine: 117 135 0.51831 indri
10024 Q0 chart-24, Hamming, jKali, combine: 118 136 0.51831 indri
10024 Q0 chart-24, Hamming, jMutRepair, combine: 119 137 0.51831 indri
10024 Q0 chart-24, HarmonicMean, ACS, combine: 120 138 0.51831 indri
10024 Q0 chart-24, HarmonicMean, Nopol, combine: 121 139 0.51831 indri
10024 Q0 chart-24, HarmonicMean, SimFix, combine: 122 140 0.51831 indri
10024 Q0 chart-24, HarmonicMean, jGenProg, combine: 124 141 0.51831 indri
10024 Q0 chart-24, HarmonicMean, jKali, combine: 125 142 0.51831 indri
10024 Q0 chart-24, HarmonicMean, jMutRepair, combine: 126 143 0.51831 indri
10024 Q0 chart-24, Jaccard, ACS, combine: 127 144 0.51831 indri
10024 Q0 chart-24, Jaccard, Nopol, combine: 128 145 0.51831 indri
10024 Q0 chart-24, Jaccard, SimFix, combine: 129 146 0.51831 indri
10024 Q0 chart-24, Jaccard, jGenProg, combine: 131 147 0.51831 indri
10024 Q0 chart-24, Jaccard, jKali, combine: 132 148 0.51831 indri
10024 Q0 chart-24, Jaccard, jMutRepair, combine: 133 149 0.51831 indri
10024 Q0 chart-24, Kulczynskil2, ACS, combine: 141 150 0.51831 indri
10024 Q0 chart-24, Kulczynskil2, Nopol, combine: 142 151 0.51831 indri
10024 Q0 chart-24, Kulczynskil2, SimFix, combine: 143 152 0.51831 indri
10024 Q0 chart-24, Kulczynskil2, jGenProg, combine: 145 153 0.51831 indri
10024 Q0 chart-24, Kulczynskil2, jKali, combine: 146 154 0.51831 indri
10024 Q0 chart-24, Kulczynskil2, jMutRepair, combine: 147 155 0.51831 indri
10024 Q0 chart-24, M2, ACS, combine: 155 156 0.51831 indri
10024 Q0 chart-24, M2, Nopol, combine: 156 157 0.51831 indri
10024 Q0 chart-24, M2, SimFix, combine: 157 158 0.51831 indri
10024 Q0 chart-24, M2, jGenProg, combine: 159 159 0.51831 indri
10024 Q0 chart-24, M2, jKali, combine: 160 160 0.51831 indri
10024 Q0 chart-24, M2, jMutRepair, combine: 161 161 0.51831 indri
10024 Q0 chart-24, Michael, ACS, combine: 162 162 0.51831 indri
10024 Q0 chart-24, Michael, Nopol, combine: 163 163 0.51831 indri
10024 Q0 chart-24, Michael, SimFix, combine: 164 164 0.51831 indri
10024 Q0 chart-24, Michael, jGenProg, combine: 166 165 0.51831 indri
10024 Q0 chart-24, Michael, jKali, combine: 167 166 0.51831 indri
10024 Q0 chart-24, Michael, jMutRepair, combine: 168 167 0.51831 indri
10024 Q0 chart-24, Ochiai, ACS, combine: 176 168 0.51831 indri
10024 Q0 chart-24, Ochiai, Nopol, combine: 177 169 0.51831 indri
10024 Q0 chart-24, Ochiai, SimFix, combine: 178 170 0.51831 indri
10024 Q0 chart-24, Ochiai, jGenProg, combine: 180 171 0.51831 indri
10024 Q0 chart-24, Ochiai, jKali, combine: 181 172 0.51831 indri
10024 Q0 chart-24, Ochiai, jMutRepair, combine: 182 173 0.51831 indri
10024 Q0 chart-24, Ochiai2, ACS, combine: 183 174 0.51831 indri
10024 Q0 chart-24, Ochiai2, Nopol, combine: 184 175 0.51831 indri
10024 Q0 chart-24, Ochiai2, SimFix, combine: 185 176 0.51831 indri
10024 Q0 chart-24, Ochiai2, jGenProg, combine: 187 177 0.51831 indri
10024 Q0 chart-24, Ochiai2, jKali, combine: 188 178 0.51831 indri
10024 Q0 chart-24, Ochiai2, jMutRepair, combine: 189 179 0.51831 indri
10024 Q0 chart-24, Optimal, ACS, combine: 190 180 0.51831 indri
10024 Q0 chart-24, Optimal, Nopol, combine: 191 181 0.51831 indri
10024 Q0 chart-24, Optimal, SimFix, combine: 192 182 0.51831 indri
10024 Q0 chart-24, Optimal, jGenProg, combine: 194 183 0.51831 indri
10024 Q0 chart-24, Optimal, jKali, combine: 195 184 0.51831 indri
10024 Q0 chart-24, Optimal, jMutRepair, combine: 196 185 0.51831 indri
10024 Q0 chart-24, OptimalP, ACS, combine: 197 186 0.51831 indri
10024 Q0 chart-24, OptimalP, Nopol, combine: 198 187 0.51831 indri
10024 Q0 chart-24, OptimalP, SimFix, combine: 199 188 0.51831 indri
10024 Q0 chart-24, OptimalP, jGenProg, combine: 201 189 0.51831 indri
10024 Q0 chart-24, OptimalP, jKali, combine: 202 190 0.51831 indri
10024 Q0 chart-24, OptimalP, jMutRepair, combine: 203 191 0.51831 indri
10024 Q0 chart-24, Overlap, ACS, combine: 204 192 0.51831 indri
10024 Q0 chart-24, Overlap, Nopol, combine: 205 193 0.51831 indri
10024 Q0 chart-24, Overlap, SimFix, combine: 206 194 0.51831 indri
10024 Q0 chart-24, Overlap, jGenProg, combine: 208 195 0.51831 indri
10024 Q0 chart-24, Overlap, jKali, combine: 209 196 0.51831 indri
10024 Q0 chart-24, Overlap, jMutRepair, combine: 210 197 0.51831 indri
10024 Q0 chart-24, Phi, ACS, combine: 211 198 0.51831 indri
10024 Q0 chart-24, Phi, Nopol, combine: 212 199 0.51831 indri
10024 Q0 chart-24, Phi, SimFix, combine: 213 200 0.51831 indri
10024 Q0 chart-24, Phi, jGenProg, combine: 215 201 0.51831 indri
10024 Q0 chart-24, Phi, jKali, combine: 216 202 0.51831 indri
10024 Q0 chart-24, Phi, jMutRepair, combine: 217 203 0.51831 indri
10024 Q0 chart-24, RogersTanimoto, ACS, combine: 225 204 0.51831 indri
10024 Q0 chart-24, RogersTanimoto, Nopol, combine: 226 205 0.51831 indri
10024 Q0 chart-24, RogersTanimoto, SimFix, combine: 227 206 0.51831 indri
10024 Q0 chart-24, RogersTanimoto, jGenProg, combine: 229 207 0.51831 indri
10024 Q0 chart-24, RogersTanimoto, jKali, combine: 230 208 0.51831 indri
10024 Q0 chart-24, RogersTanimoto, jMutRepair, combine: 231 209 0.51831 indri
10024 Q0 chart-24, Rogot1, ACS, combine: 232 210 0.51831 indri
10024 Q0 chart-24, Rogot1, Nopol, combine: 233 211 0.51831 indri
10024 Q0 chart-24, Rogot1, SimFix, combine: 234 212 0.51831 indri
10024 Q0 chart-24, Rogot1, jGenProg, combine: 236 213 0.51831 indri
10024 Q0 chart-24, Rogot1, jKali, combine: 237 214 0.51831 indri
10024 Q0 chart-24, Rogot1, jMutRepair, combine: 238 215 0.51831 indri
10024 Q0 chart-24, Rogot2, ACS, combine: 239 216 0.51831 indri
10024 Q0 chart-24, Rogot2, Nopol, combine: 240 217 0.51831 indri
10024 Q0 chart-24, Rogot2, SimFix, combine: 241 218 0.51831 indri
10024 Q0 chart-24, Rogot2, jGenProg, combine: 243 219 0.51831 indri
10024 Q0 chart-24, Rogot2, jKali, combine: 244 220 0.51831 indri
10024 Q0 chart-24, Rogot2, jMutRepair, combine: 245 221 0.51831 indri
10024 Q0 chart-24, RussellRao, ACS, combine: 246 222 0.51831 indri
10024 Q0 chart-24, RussellRao, Nopol, combine: 247 223 0.51831 indri
10024 Q0 chart-24, RussellRao, SimFix, combine: 248 224 0.51831 indri
10024 Q0 chart-24, RussellRao, jGenProg, combine: 250 225 0.51831 indri
10024 Q0 chart-24, RussellRao, jKali, combine: 251 226 0.51831 indri
10024 Q0 chart-24, RussellRao, jMutRepair, combine: 252 227 0.51831 indri
10024 Q0 chart-24, SBI, ACS, combine: 253 228 0.51831 indri
10024 Q0 chart-24, SBI, Nopol, combine: 254 229 0.51831 indri
10024 Q0 chart-24, SBI, SimFix, combine: 255 230 0.51831 indri
10024 Q0 chart-24, SBI, jGenProg, combine: 257 231 0.51831 indri
10024 Q0 chart-24, SBI, jKali, combine: 258 232 0.51831 indri
10024 Q0 chart-24, SBI, jMutRepair, combine: 259 233 0.51831 indri
10024 Q0 chart-24, Scott, ACS, combine: 260 234 0.51831 indri
10024 Q0 chart-24, Scott, Nopol, combine: 261 235 0.51831 indri
10024 Q0 chart-24, Scott, SimFix, combine: 262 236 0.51831 indri
10024 Q0 chart-24, Scott, jGenProg, combine: 264 237 0.51831 indri
10024 Q0 chart-24, Scott, jKali, combine: 265 238 0.51831 indri
10024 Q0 chart-24, Scott, jMutRepair, combine: 266 239 0.51831 indri
10024 Q0 chart-24, SimpleMatching, ACS, combine: 267 240 0.51831 indri
10024 Q0 chart-24, SimpleMatching, Nopol, combine: 268 241 0.51831 indri
10024 Q0 chart-24, SimpleMatching, SimFix, combine: 269 242 0.51831 indri
10024 Q0 chart-24, SimpleMatching, jGenProg, combine: 271 243 0.51831 indri
10024 Q0 chart-24, SimpleMatching, jKali, combine: 272 244 0.51831 indri
10024 Q0 chart-24, SimpleMatching, jMutRepair, combine: 273 245 0.51831 indri
10024 Q0 chart-24, Sokal, ACS, combine: 274 246 0.51831 indri
10024 Q0 chart-24, Sokal, Nopol, combine: 275 247 0.51831 indri
10024 Q0 chart-24, Sokal, SimFix, combine: 276 248 0.51831 indri
10024 Q0 chart-24, Sokal, jGenProg, combine: 278 249 0.51831 indri
10024 Q0 chart-24, Sokal, jKali, combine: 279 250 0.51831 indri
10024 Q0 chart-24, Sokal, jMutRepair, combine: 280 251 0.51831 indri
10024 Q0 chart-24, SorensenDice, ACS, combine: 281 252 0.51831 indri
10024 Q0 chart-24, SorensenDice, Nopol, combine: 282 253 0.51831 indri
10024 Q0 chart-24, SorensenDice, SimFix, combine: 283 254 0.51831 indri
10024 Q0 chart-24, SorensenDice, jGenProg, combine: 285 255 0.51831 indri
10024 Q0 chart-24, SorensenDice, jKali, combine: 286 256 0.51831 indri
10024 Q0 chart-24, SorensenDice, jMutRepair, combine: 287 257 0.51831 indri
10024 Q0 chart-24, Tarantula, ACS, combine: 288 258 0.51831 indri
10024 Q0 chart-24, Tarantula, Nopol, combine: 289 259 0.51831 indri
10024 Q0 chart-24, Tarantula, SimFix, combine: 290 260 0.51831 indri
10024 Q0 chart-24, Tarantula, jGenProg, combine: 292 261 0.51831 indri
10024 Q0 chart-24, Tarantula, jKali, combine: 293 262 0.51831 indri
10024 Q0 chart-24, Tarantula, jMutRepair, combine: 294 263 0.51831 indri
10024 Q0 chart-24, Tarwid, ACS, combine: 295 264 0.51831 indri
10024 Q0 chart-24, Tarwid, Nopol, combine: 296 265 0.51831 indri
10024 Q0 chart-24, Tarwid, SimFix, combine: 297 266 0.51831 indri
10024 Q0 chart-24, Tarwid, jGenProg, combine: 299 267 0.51831 indri
10024 Q0 chart-24, Tarwid, jKali, combine: 300 268 0.51831 indri
10024 Q0 chart-24, Tarwid, jMutRepair, combine: 301 269 0.51831 indri
10024 Q0 chart-24, Wong1, ACS, combine: 302 270 0.51831 indri
10024 Q0 chart-24, Wong1, Nopol, combine: 303 271 0.51831 indri
10024 Q0 chart-24, Wong1, SimFix, combine: 304 272 0.51831 indri
10024 Q0 chart-24, Wong1, jGenProg, combine: 306 273 0.51831 indri
10024 Q0 chart-24, Wong1, jKali, combine: 307 274 0.51831 indri
10024 Q0 chart-24, Wong1, jMutRepair, combine: 308 275 0.51831 indri
10024 Q0 chart-24, Wong2, ACS, combine: 309 276 0.51831 indri
10024 Q0 chart-24, Wong2, Nopol, combine: 310 277 0.51831 indri
10024 Q0 chart-24, Wong2, SimFix, combine: 311 278 0.51831 indri
10024 Q0 chart-24, Wong2, jGenProg, combine: 313 279 0.51831 indri
10024 Q0 chart-24, Wong2, jKali, combine: 314 280 0.51831 indri
10024 Q0 chart-24, Wong2, jMutRepair, combine: 315 281 0.51831 indri
10024 Q0 chart-24, Wong3, ACS, combine: 316 282 0.51831 indri
10024 Q0 chart-24, Wong3, Nopol, combine: 317 283 0.51831 indri
10024 Q0 chart-24, Wong3, SimFix, combine: 318 284 0.51831 indri
10024 Q0 chart-24, Wong3, jGenProg, combine: 320 285 0.51831 indri
10024 Q0 chart-24, Wong3, jKali, combine: 321 286 0.51831 indri
10024 Q0 chart-24, Wong3, jMutRepair, combine: 322 287 0.51831 indri
10024 Q0 chart-24, Dstar, TBar, combine: 60 288 0.50815 indri
10024 Q0 chart-24, Kulczynski1, TBar, combine: 137 289 0.50815 indri
10024 Q0 chart-24, Mountford, TBar, combine: 172 290 0.50815 indri
10024 Q0 chart-24, Dstar, ACS, combine: 57 291 0.50721 indri
10024 Q0 chart-24, Dstar, Nopol, combine: 58 292 0.50721 indri
10024 Q0 chart-24, Dstar, SimFix, combine: 59 293 0.50721 indri
10024 Q0 chart-24, Dstar, jGenProg, combine: 61 294 0.50721 indri
10024 Q0 chart-24, Dstar, jKali, combine: 62 295 0.50721 indri
10024 Q0 chart-24, Dstar, jMutRepair, combine: 63 296 0.50721 indri
10024 Q0 chart-24, Kulczynski1, ACS, combine: 134 297 0.50721 indri
10024 Q0 chart-24, Kulczynski1, Nopol, combine: 135 298 0.50721 indri
10024 Q0 chart-24, Kulczynski1, SimFix, combine: 136 299 0.50721 indri
10024 Q0 chart-24, Kulczynski1, jGenProg, combine: 138 300 0.50721 indri
10024 Q0 chart-24, Kulczynski1, jKali, combine: 139 301 0.50721 indri
10024 Q0 chart-24, Kulczynski1, jMutRepair, combine: 140 302 0.50721 indri
10024 Q0 chart-24, Mountford, ACS, combine: 169 303 0.50721 indri
10024 Q0 chart-24, Mountford, Nopol, combine: 170 304 0.50721 indri
10024 Q0 chart-24, Mountford, SimFix, combine: 171 305 0.50721 indri
10024 Q0 chart-24, Mountford, jGenProg, combine: 173 306 0.50721 indri
10024 Q0 chart-24, Mountford, jKali, combine: 174 307 0.50721 indri
10024 Q0 chart-24, Mountford, jMutRepair, combine: 175 308 0.50721 indri
10024 Q0 chart-24, M1, TBar, combine: 151 309 0.50659 indri
10024 Q0 chart-24, Pierce, TBar, combine: 221 310 0.50659 indri
10024 Q0 chart-24, Zoltar, TBar, combine: 326 311 0.50659 indri
10024 Q0 chart-24, M1, ACS, combine: 148 312 0.50565 indri
10024 Q0 chart-24, M1, Nopol, combine: 149 313 0.50565 indri
10024 Q0 chart-24, M1, SimFix, combine: 150 314 0.50565 indri
10024 Q0 chart-24, M1, jGenProg, combine: 152 315 0.50565 indri
10024 Q0 chart-24, M1, jKali, combine: 153 316 0.50565 indri
10024 Q0 chart-24, M1, jMutRepair, combine: 154 317 0.50565 indri
10024 Q0 chart-24, Pierce, ACS, combine: 218 318 0.50565 indri
10024 Q0 chart-24, Pierce, Nopol, combine: 219 319 0.50565 indri
10024 Q0 chart-24, Pierce, SimFix, combine: 220 320 0.50565 indri
10024 Q0 chart-24, Pierce, jGenProg, combine: 222 321 0.50565 indri
10024 Q0 chart-24, Pierce, jKali, combine: 223 322 0.50565 indri
10024 Q0 chart-24, Pierce, jMutRepair, combine: 224 323 0.50565 indri
10024 Q0 chart-24, Zoltar, ACS, combine: 323 324 0.50565 indri
10024 Q0 chart-24, Zoltar, Nopol, combine: 324 325 0.50565 indri
10024 Q0 chart-24, Zoltar, SimFix, combine: 325 326 0.50565 indri
10024 Q0 chart-24, Zoltar, jGenProg, combine: 327 327 0.50565 indri
10024 Q0 chart-24, Zoltar, jKali, combine: 328 328 0.50565 indri
10024 Q0 chart-24, Zoltar, jMutRepair, combine: 329 329 0.50565 indri
10025 Q0 chart-25, GP13, TBar, combine: 102 1 0.51843 indri
10025 Q0 chart-25, SBI, TBar, combine: 256 2 0.51843 indri
10025 Q0 chart-25, Tarantula, TBar, combine: 291 3 0.51843 indri
10025 Q0 chart-25, Tarwid, TBar, combine: 298 4 0.51843 indri
10025 Q0 chart-25, Zoltar, TBar, combine: 326 5 0.51843 indri
10025 Q0 chart-25, GP13, SimFix, combine: 101 6 0.51837 indri
10025 Q0 chart-25, SBI, SimFix, combine: 255 7 0.51837 indri
10025 Q0 chart-25, Tarantula, SimFix, combine: 290 8 0.51837 indri
10025 Q0 chart-25, Tarwid, SimFix, combine: 297 9 0.51837 indri
10025 Q0 chart-25, Zoltar, SimFix, combine: 325 10 0.51837 indri
10025 Q0 chart-25, GP13, Nopol, combine: 100 11 0.51837 indri
10025 Q0 chart-25, SBI, Nopol, combine: 254 12 0.51837 indri
10025 Q0 chart-25, Tarantula, Nopol, combine: 289 13 0.51837 indri
10025 Q0 chart-25, Tarwid, Nopol, combine: 296 14 0.51837 indri
10025 Q0 chart-25, Zoltar, Nopol, combine: 324 15 0.51837 indri
10025 Q0 chart-25, GP13, jKali, combine: 104 16 0.51834 indri
10025 Q0 chart-25, SBI, jKali, combine: 258 17 0.51834 indri
10025 Q0 chart-25, Tarantula, jKali, combine: 293 18 0.51834 indri
10025 Q0 chart-25, Tarwid, jKali, combine: 300 19 0.51834 indri
10025 Q0 chart-25, Zoltar, jKali, combine: 328 20 0.51834 indri
10025 Q0 chart-25, GP13, jMutRepair, combine: 105 21 0.51833 indri
10025 Q0 chart-25, SBI, jMutRepair, combine: 259 22 0.51833 indri
10025 Q0 chart-25, Tarantula, jMutRepair, combine: 294 23 0.51833 indri
10025 Q0 chart-25, Tarwid, jMutRepair, combine: 301 24 0.51833 indri
10025 Q0 chart-25, Zoltar, jMutRepair, combine: 329 25 0.51833 indri
10025 Q0 chart-25, GP13, jGenProg, combine: 103 26 0.51833 indri
10025 Q0 chart-25, SBI, jGenProg, combine: 257 27 0.51833 indri
10025 Q0 chart-25, Tarantula, jGenProg, combine: 292 28 0.51833 indri
10025 Q0 chart-25, Tarwid, jGenProg, combine: 299 29 0.51833 indri
10025 Q0 chart-25, Zoltar, jGenProg, combine: 327 30 0.51833 indri
10025 Q0 chart-25, GP13, ACS, combine: 99 31 0.51831 indri
10025 Q0 chart-25, SBI, ACS, combine: 253 32 0.51831 indri
10025 Q0 chart-25, Tarantula, ACS, combine: 288 33 0.51831 indri
10025 Q0 chart-25, Tarwid, ACS, combine: 295 34 0.51831 indri
10025 Q0 chart-25, Zoltar, ACS, combine: 323 35 0.51831 indri
10025 Q0 chart-25, Gower, TBar, combine: 95 36 0.50734 indri
10025 Q0 chart-25, Ochiai2, TBar, combine: 186 37 0.50734 indri
10025 Q0 chart-25, Gower, SimFix, combine: 94 38 0.50728 indri
10025 Q0 chart-25, Ochiai2, SimFix, combine: 185 39 0.50728 indri
10025 Q0 chart-25, Gower, Nopol, combine: 93 40 0.50727 indri
10025 Q0 chart-25, Ochiai2, Nopol, combine: 184 41 0.50727 indri
10025 Q0 chart-25, Gower, jKali, combine: 97 42 0.50725 indri
10025 Q0 chart-25, Ochiai2, jKali, combine: 188 43 0.50725 indri
10025 Q0 chart-25, Gower, jMutRepair, combine: 98 44 0.50724 indri
10025 Q0 chart-25, Ochiai2, jMutRepair, combine: 189 45 0.50724 indri
10025 Q0 chart-25, Gower, jGenProg, combine: 96 46 0.50723 indri
10025 Q0 chart-25, Ochiai2, jGenProg, combine: 187 47 0.50723 indri
10025 Q0 chart-25, Gower, ACS, combine: 92 48 0.50721 indri
10025 Q0 chart-25, Ochiai2, ACS, combine: 183 49 0.50721 indri
10025 Q0 chart-25, Ample, TBar, combine: 4 50 0.50578 indri
10025 Q0 chart-25, Anderberg, TBar, combine: 11 51 0.50578 indri
10025 Q0 chart-25, ArithmeticMean, TBar, combine: 18 52 0.50578 indri
10025 Q0 chart-25, BaroniUrbaniBuser, TBar, combine: 25 53 0.50578 indri
10025 Q0 chart-25, BraunBanqust, TBar, combine: 32 54 0.50578 indri
10025 Q0 chart-25, Cohen, TBar, combine: 39 55 0.50578 indri
10025 Q0 chart-25, Dennis, TBar, combine: 46 56 0.50578 indri
10025 Q0 chart-25, Dice, TBar, combine: 53 57 0.50578 indri
10025 Q0 chart-25, Dstar, TBar, combine: 60 58 0.50578 indri
10025 Q0 chart-25, Euclid, TBar, combine: 67 59 0.50578 indri
10025 Q0 chart-25, Fleiss, TBar, combine: 74 60 0.50578 indri
10025 Q0 chart-25, Fossum, TBar, combine: 81 61 0.50578 indri
10025 Q0 chart-25, Goodman, TBar, combine: 88 62 0.50578 indri
10025 Q0 chart-25, Hamann, TBar, combine: 109 63 0.50578 indri
10025 Q0 chart-25, Hamming, TBar, combine: 116 64 0.50578 indri
10025 Q0 chart-25, HarmonicMean, TBar, combine: 123 65 0.50578 indri
10025 Q0 chart-25, Jaccard, TBar, combine: 130 66 0.50578 indri
10025 Q0 chart-25, Kulczynski1, TBar, combine: 137 67 0.50578 indri
10025 Q0 chart-25, Kulczynskil2, TBar, combine: 144 68 0.50578 indri
10025 Q0 chart-25, M1, TBar, combine: 151 69 0.50578 indri
10025 Q0 chart-25, M2, TBar, combine: 158 70 0.50578 indri
10025 Q0 chart-25, Michael, TBar, combine: 165 71 0.50578 indri
10025 Q0 chart-25, Mountford, TBar, combine: 172 72 0.50578 indri
10025 Q0 chart-25, Ochiai, TBar, combine: 179 73 0.50578 indri
10025 Q0 chart-25, Optimal, TBar, combine: 193 74 0.50578 indri
10025 Q0 chart-25, OptimalP, TBar, combine: 200 75 0.50578 indri
10025 Q0 chart-25, Overlap, TBar, combine: 207 76 0.50578 indri
10025 Q0 chart-25, Phi, TBar, combine: 214 77 0.50578 indri
10025 Q0 chart-25, Pierce, TBar, combine: 221 78 0.50578 indri
10025 Q0 chart-25, RogersTanimoto, TBar, combine: 228 79 0.50578 indri
10025 Q0 chart-25, Rogot1, TBar, combine: 235 80 0.50578 indri
10025 Q0 chart-25, Rogot2, TBar, combine: 242 81 0.50578 indri
10025 Q0 chart-25, RussellRao, TBar, combine: 249 82 0.50578 indri
10025 Q0 chart-25, Scott, TBar, combine: 263 83 0.50578 indri
10025 Q0 chart-25, SimpleMatching, TBar, combine: 270 84 0.50578 indri
10025 Q0 chart-25, Sokal, TBar, combine: 277 85 0.50578 indri
10025 Q0 chart-25, SorensenDice, TBar, combine: 284 86 0.50578 indri
10025 Q0 chart-25, Wong1, TBar, combine: 305 87 0.50578 indri
10025 Q0 chart-25, Wong2, TBar, combine: 312 88 0.50578 indri
10025 Q0 chart-25, Wong3, TBar, combine: 319 89 0.50578 indri
10025 Q0 chart-25, Ample, SimFix, combine: 3 90 0.50572 indri
10025 Q0 chart-25, Anderberg, SimFix, combine: 10 91 0.50572 indri
10025 Q0 chart-25, ArithmeticMean, SimFix, combine: 17 92 0.50572 indri
10025 Q0 chart-25, BaroniUrbaniBuser, SimFix, combine: 24 93 0.50572 indri
10025 Q0 chart-25, BraunBanqust, SimFix, combine: 31 94 0.50572 indri
10025 Q0 chart-25, Cohen, SimFix, combine: 38 95 0.50572 indri
10025 Q0 chart-25, Dennis, SimFix, combine: 45 96 0.50572 indri
10025 Q0 chart-25, Dice, SimFix, combine: 52 97 0.50572 indri
10025 Q0 chart-25, Dstar, SimFix, combine: 59 98 0.50572 indri
10025 Q0 chart-25, Euclid, SimFix, combine: 66 99 0.50572 indri
10025 Q0 chart-25, Fleiss, SimFix, combine: 73 100 0.50572 indri
10025 Q0 chart-25, Fossum, SimFix, combine: 80 101 0.50572 indri
10025 Q0 chart-25, Goodman, SimFix, combine: 87 102 0.50572 indri
10025 Q0 chart-25, Hamann, SimFix, combine: 108 103 0.50572 indri
10025 Q0 chart-25, Hamming, SimFix, combine: 115 104 0.50572 indri
10025 Q0 chart-25, HarmonicMean, SimFix, combine: 122 105 0.50572 indri
10025 Q0 chart-25, Jaccard, SimFix, combine: 129 106 0.50572 indri
10025 Q0 chart-25, Kulczynski1, SimFix, combine: 136 107 0.50572 indri
10025 Q0 chart-25, Kulczynskil2, SimFix, combine: 143 108 0.50572 indri
10025 Q0 chart-25, M1, SimFix, combine: 150 109 0.50572 indri
10025 Q0 chart-25, M2, SimFix, combine: 157 110 0.50572 indri
10025 Q0 chart-25, Michael, SimFix, combine: 164 111 0.50572 indri
10025 Q0 chart-25, Mountford, SimFix, combine: 171 112 0.50572 indri
10025 Q0 chart-25, Ochiai, SimFix, combine: 178 113 0.50572 indri
10025 Q0 chart-25, Optimal, SimFix, combine: 192 114 0.50572 indri
10025 Q0 chart-25, OptimalP, SimFix, combine: 199 115 0.50572 indri
10025 Q0 chart-25, Overlap, SimFix, combine: 206 116 0.50572 indri
10025 Q0 chart-25, Phi, SimFix, combine: 213 117 0.50572 indri
10025 Q0 chart-25, Pierce, SimFix, combine: 220 118 0.50572 indri
10025 Q0 chart-25, RogersTanimoto, SimFix, combine: 227 119 0.50572 indri
10025 Q0 chart-25, Rogot1, SimFix, combine: 234 120 0.50572 indri
10025 Q0 chart-25, Rogot2, SimFix, combine: 241 121 0.50572 indri
10025 Q0 chart-25, RussellRao, SimFix, combine: 248 122 0.50572 indri
10025 Q0 chart-25, Scott, SimFix, combine: 262 123 0.50572 indri
10025 Q0 chart-25, SimpleMatching, SimFix, combine: 269 124 0.50572 indri
10025 Q0 chart-25, Sokal, SimFix, combine: 276 125 0.50572 indri
10025 Q0 chart-25, SorensenDice, SimFix, combine: 283 126 0.50572 indri
10025 Q0 chart-25, Wong1, SimFix, combine: 304 127 0.50572 indri
10025 Q0 chart-25, Wong2, SimFix, combine: 311 128 0.50572 indri
10025 Q0 chart-25, Wong3, SimFix, combine: 318 129 0.50572 indri
10025 Q0 chart-25, Ample, Nopol, combine: 2 130 0.50572 indri
10025 Q0 chart-25, Anderberg, Nopol, combine: 9 131 0.50572 indri
10025 Q0 chart-25, ArithmeticMean, Nopol, combine: 16 132 0.50572 indri
10025 Q0 chart-25, BaroniUrbaniBuser, Nopol, combine: 23 133 0.50572 indri
10025 Q0 chart-25, BraunBanqust, Nopol, combine: 30 134 0.50572 indri
10025 Q0 chart-25, Cohen, Nopol, combine: 37 135 0.50572 indri
10025 Q0 chart-25, Dennis, Nopol, combine: 44 136 0.50572 indri
10025 Q0 chart-25, Dice, Nopol, combine: 51 137 0.50572 indri
10025 Q0 chart-25, Dstar, Nopol, combine: 58 138 0.50572 indri
10025 Q0 chart-25, Euclid, Nopol, combine: 65 139 0.50572 indri
10025 Q0 chart-25, Fleiss, Nopol, combine: 72 140 0.50572 indri
10025 Q0 chart-25, Fossum, Nopol, combine: 79 141 0.50572 indri
10025 Q0 chart-25, Goodman, Nopol, combine: 86 142 0.50572 indri
10025 Q0 chart-25, Hamann, Nopol, combine: 107 143 0.50572 indri
10025 Q0 chart-25, Hamming, Nopol, combine: 114 144 0.50572 indri
10025 Q0 chart-25, HarmonicMean, Nopol, combine: 121 145 0.50572 indri
10025 Q0 chart-25, Jaccard, Nopol, combine: 128 146 0.50572 indri
10025 Q0 chart-25, Kulczynski1, Nopol, combine: 135 147 0.50572 indri
10025 Q0 chart-25, Kulczynskil2, Nopol, combine: 142 148 0.50572 indri
10025 Q0 chart-25, M1, Nopol, combine: 149 149 0.50572 indri
10025 Q0 chart-25, M2, Nopol, combine: 156 150 0.50572 indri
10025 Q0 chart-25, Michael, Nopol, combine: 163 151 0.50572 indri
10025 Q0 chart-25, Mountford, Nopol, combine: 170 152 0.50572 indri
10025 Q0 chart-25, Ochiai, Nopol, combine: 177 153 0.50572 indri
10025 Q0 chart-25, Optimal, Nopol, combine: 191 154 0.50572 indri
10025 Q0 chart-25, OptimalP, Nopol, combine: 198 155 0.50572 indri
