0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-1, Ample, ACS, combine: 1
1 qid:10019 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-19, RogersTanimoto, ACS, combine: 129
1 qid:10019 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-19, RogersTanimoto, Nopol, combine: 130
1 qid:10019 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-19, RogersTanimoto, SimFix, combine: 131
3 qid:10019 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-19, RogersTanimoto, TBar, combine: 132
1 qid:10019 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-19, Rogot1, ACS, combine: 133
1 qid:10019 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-19, Rogot1, Nopol, combine: 134
1 qid:10019 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-19, Rogot1, SimFix, combine: 135
3 qid:10019 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-19, Rogot1, TBar, combine: 136
1 qid:10019 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-19, Rogot2, ACS, combine: 137
1 qid:10019 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-19, Rogot2, Nopol, combine: 138
1 qid:10019 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-19, Rogot2, SimFix, combine: 139
3 qid:10019 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-19, Rogot2, TBar, combine: 140
0 qid:10019 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-19, RussellRao, ACS, combine: 141
0 qid:10019 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-19, RussellRao, Nopol, combine: 142
0 qid:10019 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-19, RussellRao, SimFix, combine: 143
2 qid:10019 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-19, RussellRao, TBar, combine: 144
1 qid:10019 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-19, SBI, ACS, combine: 145
1 qid:10019 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-19, SBI, Nopol, combine: 146
1 qid:10019 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-19, SBI, SimFix, combine: 147
3 qid:10019 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-19, SBI, TBar, combine: 148
1 qid:10019 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-19, Scott, ACS, combine: 149
1 qid:10019 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-19, Scott, Nopol, combine: 150
1 qid:10019 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-19, Scott, SimFix, combine: 151
3 qid:10019 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-19, Scott, TBar, combine: 152
1 qid:10019 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-19, SimpleMatching, ACS, combine: 153
1 qid:10019 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-19, SimpleMatching, Nopol, combine: 154
1 qid:10019 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-19, SimpleMatching, SimFix, combine: 155
3 qid:10019 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-19, SimpleMatching, TBar, combine: 156
1 qid:10019 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-19, Sokal, ACS, combine: 157
1 qid:10019 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-19, Sokal, Nopol, combine: 158
1 qid:10019 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-19, Sokal, SimFix, combine: 159
3 qid:10019 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-19, Sokal, TBar, combine: 160
1 qid:10019 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-19, SorensenDice, ACS, combine: 161
1 qid:10019 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-19, SorensenDice, Nopol, combine: 162
1 qid:10019 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-19, SorensenDice, SimFix, combine: 163
3 qid:10019 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-19, SorensenDice, TBar, combine: 164
1 qid:10019 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-19, Tarantula, ACS, combine: 165
1 qid:10019 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-19, Tarantula, Nopol, combine: 166
1 qid:10019 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-19, Tarantula, SimFix, combine: 167
3 qid:10019 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-19, Tarantula, TBar, combine: 168
1 qid:10019 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-19, Tarwid, ACS, combine: 169
1 qid:10019 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-19, Tarwid, Nopol, combine: 170
1 qid:10019 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-19, Tarwid, SimFix, combine: 171
3 qid:10019 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-19, Tarwid, TBar, combine: 172
0 qid:10019 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-19, Wong1, ACS, combine: 173
0 qid:10019 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-19, Wong1, Nopol, combine: 174
0 qid:10019 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-19, Wong1, SimFix, combine: 175
2 qid:10019 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-19, Wong1, TBar, combine: 176
1 qid:10019 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-19, Wong2, ACS, combine: 177
1 qid:10019 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-19, Wong2, Nopol, combine: 178
1 qid:10019 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-19, Wong2, SimFix, combine: 179
3 qid:10019 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-19, Wong2, TBar, combine: 180
0 qid:10019 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-19, Wong3, ACS, combine: 181
0 qid:10019 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-19, Wong3, Nopol, combine: 182
0 qid:10019 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-19, Wong3, SimFix, combine: 183
2 qid:10019 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-19, Wong3, TBar, combine: 184
0 qid:10019 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-19, Zoltar, ACS, combine: 185
0 qid:10019 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-19, Zoltar, Nopol, combine: 186
0 qid:10019 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-19, Zoltar, SimFix, combine: 187
2 qid:10019 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-19, Zoltar, TBar, combine: 188
0 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-20, Ample, ACS, combine: 1
0 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-20, Ample, Nopol, combine: 2
2 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-20, Ample, SimFix, combine: 3
2 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-20, Ample, TBar, combine: 4
1 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-20, Anderberg, ACS, combine: 5
1 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-20, Anderberg, Nopol, combine: 6
3 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:1 #chart-20, Anderberg, SimFix, combine: 7
3 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:1 #chart-20, Anderberg, TBar, combine: 8
1 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-20, ArithmeticMean, ACS, combine: 9
1 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-20, ArithmeticMean, Nopol, combine: 10
3 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:1 #chart-20, ArithmeticMean, SimFix, combine: 11
3 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:1 #chart-20, ArithmeticMean, TBar, combine: 12
1 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-20, BaroniUrbaniBuser, ACS, combine: 13
1 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-20, BaroniUrbaniBuser, Nopol, combine: 14
3 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:1 #chart-20, BaroniUrbaniBuser, SimFix, combine: 15
3 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:1 #chart-20, BaroniUrbaniBuser, TBar, combine: 16
1 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-20, BraunBanqust, ACS, combine: 17
1 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-20, BraunBanqust, Nopol, combine: 18
3 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:1 #chart-20, BraunBanqust, SimFix, combine: 19
3 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:1 #chart-20, BraunBanqust, TBar, combine: 20
1 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-20, Cohen, ACS, combine: 21
1 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-20, Cohen, Nopol, combine: 22
3 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:1 #chart-20, Cohen, SimFix, combine: 23
3 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:1 #chart-20, Cohen, TBar, combine: 24
1 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-20, Dennis, ACS, combine: 25
1 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-20, Dennis, Nopol, combine: 26
3 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:1 #chart-20, Dennis, SimFix, combine: 27
3 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:1 #chart-20, Dennis, TBar, combine: 28
1 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-20, Dice, ACS, combine: 29
1 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-20, Dice, Nopol, combine: 30
3 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:1 #chart-20, Dice, SimFix, combine: 31
3 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:1 #chart-20, Dice, TBar, combine: 32
1 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-20, Dstar, ACS, combine: 33
1 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-20, Dstar, Nopol, combine: 34
3 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:1 #chart-20, Dstar, SimFix, combine: 35
3 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:1 #chart-20, Dstar, TBar, combine: 36
0 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-20, Euclid, ACS, combine: 37
0 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-20, Euclid, Nopol, combine: 38
2 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-20, Euclid, SimFix, combine: 39
2 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-20, Euclid, TBar, combine: 40
0 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-20, Fleiss, ACS, combine: 41
0 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-20, Fleiss, Nopol, combine: 42
2 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-20, Fleiss, SimFix, combine: 43
2 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-20, Fleiss, TBar, combine: 44
0 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-20, Fossum, ACS, combine: 45
0 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-20, Fossum, Nopol, combine: 46
2 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-20, Fossum, SimFix, combine: 47
2 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-20, Fossum, TBar, combine: 48
1 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-20, Goodman, ACS, combine: 49
1 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-20, Goodman, Nopol, combine: 50
3 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:1 #chart-20, Goodman, SimFix, combine: 51
3 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:1 #chart-20, Goodman, TBar, combine: 52
0 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-20, Gower, ACS, combine: 53
0 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-20, Gower, Nopol, combine: 54
2 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-20, Gower, SimFix, combine: 55
2 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-20, Gower, TBar, combine: 56
1 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-20, GP13, ACS, combine: 57
1 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-20, GP13, Nopol, combine: 58
3 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:1 #chart-20, GP13, SimFix, combine: 59
3 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:1 #chart-20, GP13, TBar, combine: 60
0 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-20, Hamann, ACS, combine: 61
0 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-20, Hamann, Nopol, combine: 62
2 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-20, Hamann, SimFix, combine: 63
2 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-20, Hamann, TBar, combine: 64
0 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-20, Hamming, ACS, combine: 65
0 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-20, Hamming, Nopol, combine: 66
2 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-20, Hamming, SimFix, combine: 67
2 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-20, Hamming, TBar, combine: 68
0 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-20, HarmonicMean, ACS, combine: 69
0 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-20, HarmonicMean, Nopol, combine: 70
2 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-20, HarmonicMean, SimFix, combine: 71
2 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-20, HarmonicMean, TBar, combine: 72
1 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-20, Jaccard, ACS, combine: 73
1 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-20, Jaccard, Nopol, combine: 74
3 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:1 #chart-20, Jaccard, SimFix, combine: 75
3 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:1 #chart-20, Jaccard, TBar, combine: 76
1 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-20, Kulczynski1, ACS, combine: 77
1 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-20, Kulczynski1, Nopol, combine: 78
3 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:1 #chart-20, Kulczynski1, SimFix, combine: 79
3 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:1 #chart-20, Kulczynski1, TBar, combine: 80
1 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-20, Kulczynskil2, ACS, combine: 81
1 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-20, Kulczynskil2, Nopol, combine: 82
3 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:1 #chart-20, Kulczynskil2, SimFix, combine: 83
3 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:1 #chart-20, Kulczynskil2, TBar, combine: 84
0 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-20, M1, ACS, combine: 85
0 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-20, M1, Nopol, combine: 86
2 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-20, M1, SimFix, combine: 87
2 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-20, M1, TBar, combine: 88
1 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-20, M2, ACS, combine: 89
1 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-20, M2, Nopol, combine: 90
3 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:1 #chart-20, M2, SimFix, combine: 91
3 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:1 #chart-20, M2, TBar, combine: 92
1 qid:10020 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-20, Michael, ACS, combine: 93
1 qid:10020 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-20, Michael, Nopol, combine: 94
3 qid:10020 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-20, Michael, SimFix, combine: 95
3 qid:10020 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-20, Michael, TBar, combine: 96
1 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-20, Mountford, ACS, combine: 97
1 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-20, Mountford, Nopol, combine: 98
3 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:1 #chart-20, Mountford, SimFix, combine: 99
3 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:1 #chart-20, Mountford, TBar, combine: 100
1 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-20, Ochiai, ACS, combine: 101
1 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-20, Ochiai, Nopol, combine: 102
3 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:1 #chart-20, Ochiai, SimFix, combine: 103
3 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:1 #chart-20, Ochiai, TBar, combine: 104
0 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-20, Ochiai2, ACS, combine: 105
0 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-20, Ochiai2, Nopol, combine: 106
2 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-20, Ochiai2, SimFix, combine: 107
2 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-20, Ochiai2, TBar, combine: 108
0 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-20, Optimal, ACS, combine: 109
0 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-20, Optimal, Nopol, combine: 110
2 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-20, Optimal, SimFix, combine: 111
2 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-20, Optimal, TBar, combine: 112
1 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-20, OptimalP, ACS, combine: 113
1 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-20, OptimalP, Nopol, combine: 114
3 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:1 #chart-20, OptimalP, SimFix, combine: 115
3 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:1 #chart-20, OptimalP, TBar, combine: 116
1 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-20, Overlap, ACS, combine: 117
1 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-20, Overlap, Nopol, combine: 118
3 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:1 #chart-20, Overlap, SimFix, combine: 119
3 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:1 #chart-20, Overlap, TBar, combine: 120
1 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-20, Phi, ACS, combine: 121
1 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-20, Phi, Nopol, combine: 122
3 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:1 #chart-20, Phi, SimFix, combine: 123
3 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:1 #chart-20, Phi, TBar, combine: 124
0 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-20, Pierce, ACS, combine: 125
0 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-20, Pierce, Nopol, combine: 126
2 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-20, Pierce, SimFix, combine: 127
2 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-20, Pierce, TBar, combine: 128
0 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-20, RogersTanimoto, ACS, combine: 129
0 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-20, RogersTanimoto, Nopol, combine: 130
2 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-20, RogersTanimoto, SimFix, combine: 131
2 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-20, RogersTanimoto, TBar, combine: 132
0 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-20, Rogot1, ACS, combine: 133
0 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-20, Rogot1, Nopol, combine: 134
2 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-20, Rogot1, SimFix, combine: 135
2 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-20, Rogot1, TBar, combine: 136
1 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-20, Rogot2, ACS, combine: 137
1 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-20, Rogot2, Nopol, combine: 138
3 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:1 #chart-20, Rogot2, SimFix, combine: 139
3 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:1 #chart-20, Rogot2, TBar, combine: 140
1 qid:10020 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-20, RussellRao, ACS, combine: 141
1 qid:10020 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-20, RussellRao, Nopol, combine: 142
3 qid:10020 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-20, RussellRao, SimFix, combine: 143
3 qid:10020 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-20, RussellRao, TBar, combine: 144
1 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-20, SBI, ACS, combine: 145
1 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-20, SBI, Nopol, combine: 146
3 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:1 #chart-20, SBI, SimFix, combine: 147
3 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:1 #chart-20, SBI, TBar, combine: 148
0 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-20, Scott, ACS, combine: 149
0 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-20, Scott, Nopol, combine: 150
2 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-20, Scott, SimFix, combine: 151
2 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-20, Scott, TBar, combine: 152
0 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-20, SimpleMatching, ACS, combine: 153
0 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-20, SimpleMatching, Nopol, combine: 154
2 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-20, SimpleMatching, SimFix, combine: 155
2 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-20, SimpleMatching, TBar, combine: 156
0 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-20, Sokal, ACS, combine: 157
0 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-20, Sokal, Nopol, combine: 158
2 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-20, Sokal, SimFix, combine: 159
2 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-20, Sokal, TBar, combine: 160
1 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-20, SorensenDice, ACS, combine: 161
1 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-20, SorensenDice, Nopol, combine: 162
3 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:1 #chart-20, SorensenDice, SimFix, combine: 163
3 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:1 #chart-20, SorensenDice, TBar, combine: 164
1 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-20, Tarantula, ACS, combine: 165
1 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-20, Tarantula, Nopol, combine: 166
3 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:1 #chart-20, Tarantula, SimFix, combine: 167
3 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:1 #chart-20, Tarantula, TBar, combine: 168
1 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-20, Tarwid, ACS, combine: 169
1 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-20, Tarwid, Nopol, combine: 170
3 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:1 #chart-20, Tarwid, SimFix, combine: 171
3 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:1 #chart-20, Tarwid, TBar, combine: 172
1 qid:10020 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-20, Wong1, ACS, combine: 173
1 qid:10020 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-20, Wong1, Nopol, combine: 174
3 qid:10020 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-20, Wong1, SimFix, combine: 175
3 qid:10020 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-20, Wong1, TBar, combine: 176
0 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-20, Wong2, ACS, combine: 177
0 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-20, Wong2, Nopol, combine: 178
2 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-20, Wong2, SimFix, combine: 179
2 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-20, Wong2, TBar, combine: 180
1 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-20, Wong3, ACS, combine: 181
1 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:0 #chart-20, Wong3, Nopol, combine: 182
3 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:1 #chart-20, Wong3, SimFix, combine: 183
3 qid:10020 1:0 2:0.0 3:0.6 4:0.6 5:1 #chart-20, Wong3, TBar, combine: 184
0 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-20, Zoltar, ACS, combine: 185
0 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-20, Zoltar, Nopol, combine: 186
2 qid:10020 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-20, Zoltar, SimFix, combine: 187
