0 qid:10001 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-1, Ample, ACS, combine: 1
0 qid:10021 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-21, M1, jKali, combine: 153
1 qid:10021 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-21, M1, jMutRepair, combine: 154
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, M2, ACS, combine: 155
1 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:1 #chart-21, M2, Nopol, combine: 156
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, M2, SimFix, combine: 157
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, M2, TBar, combine: 158
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, M2, jGenProg, combine: 159
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, M2, jKali, combine: 160
1 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, M2, jMutRepair, combine: 161
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, Michael, ACS, combine: 162
1 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:1 #chart-21, Michael, Nopol, combine: 163
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, Michael, SimFix, combine: 164
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, Michael, TBar, combine: 165
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, Michael, jGenProg, combine: 166
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, Michael, jKali, combine: 167
1 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, Michael, jMutRepair, combine: 168
0 qid:10021 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-21, Mountford, ACS, combine: 169
1 qid:10021 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-21, Mountford, Nopol, combine: 170
0 qid:10021 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-21, Mountford, SimFix, combine: 171
0 qid:10021 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-21, Mountford, TBar, combine: 172
0 qid:10021 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-21, Mountford, jGenProg, combine: 173
0 qid:10021 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-21, Mountford, jKali, combine: 174
1 qid:10021 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-21, Mountford, jMutRepair, combine: 175
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, Ochiai, ACS, combine: 176
1 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:1 #chart-21, Ochiai, Nopol, combine: 177
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, Ochiai, SimFix, combine: 178
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, Ochiai, TBar, combine: 179
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, Ochiai, jGenProg, combine: 180
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, Ochiai, jKali, combine: 181
1 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, Ochiai, jMutRepair, combine: 182
0 qid:10021 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-21, Ochiai2, ACS, combine: 183
1 qid:10021 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-21, Ochiai2, Nopol, combine: 184
0 qid:10021 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-21, Ochiai2, SimFix, combine: 185
0 qid:10021 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-21, Ochiai2, TBar, combine: 186
0 qid:10021 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-21, Ochiai2, jGenProg, combine: 187
0 qid:10021 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-21, Ochiai2, jKali, combine: 188
1 qid:10021 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-21, Ochiai2, jMutRepair, combine: 189
0 qid:10021 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-21, Optimal, ACS, combine: 190
1 qid:10021 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-21, Optimal, Nopol, combine: 191
0 qid:10021 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-21, Optimal, SimFix, combine: 192
0 qid:10021 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-21, Optimal, TBar, combine: 193
0 qid:10021 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-21, Optimal, jGenProg, combine: 194
0 qid:10021 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-21, Optimal, jKali, combine: 195
1 qid:10021 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-21, Optimal, jMutRepair, combine: 196
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, OptimalP, ACS, combine: 197
1 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:1 #chart-21, OptimalP, Nopol, combine: 198
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, OptimalP, SimFix, combine: 199
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, OptimalP, TBar, combine: 200
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, OptimalP, jGenProg, combine: 201
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, OptimalP, jKali, combine: 202
1 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, OptimalP, jMutRepair, combine: 203
0 qid:10021 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-21, Overlap, ACS, combine: 204
1 qid:10021 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-21, Overlap, Nopol, combine: 205
0 qid:10021 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-21, Overlap, SimFix, combine: 206
0 qid:10021 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-21, Overlap, TBar, combine: 207
0 qid:10021 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-21, Overlap, jGenProg, combine: 208
0 qid:10021 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-21, Overlap, jKali, combine: 209
1 qid:10021 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-21, Overlap, jMutRepair, combine: 210
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, Phi, ACS, combine: 211
1 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:1 #chart-21, Phi, Nopol, combine: 212
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, Phi, SimFix, combine: 213
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, Phi, TBar, combine: 214
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, Phi, jGenProg, combine: 215
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, Phi, jKali, combine: 216
1 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, Phi, jMutRepair, combine: 217
0 qid:10021 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-21, Pierce, ACS, combine: 218
1 qid:10021 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-21, Pierce, Nopol, combine: 219
0 qid:10021 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-21, Pierce, SimFix, combine: 220
0 qid:10021 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-21, Pierce, TBar, combine: 221
0 qid:10021 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-21, Pierce, jGenProg, combine: 222
0 qid:10021 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-21, Pierce, jKali, combine: 223
1 qid:10021 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-21, Pierce, jMutRepair, combine: 224
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, RogersTanimoto, ACS, combine: 225
1 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:1 #chart-21, RogersTanimoto, Nopol, combine: 226
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, RogersTanimoto, SimFix, combine: 227
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, RogersTanimoto, TBar, combine: 228
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, RogersTanimoto, jGenProg, combine: 229
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, RogersTanimoto, jKali, combine: 230
1 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, RogersTanimoto, jMutRepair, combine: 231
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, Rogot1, ACS, combine: 232
1 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:1 #chart-21, Rogot1, Nopol, combine: 233
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, Rogot1, SimFix, combine: 234
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, Rogot1, TBar, combine: 235
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, Rogot1, jGenProg, combine: 236
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, Rogot1, jKali, combine: 237
1 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, Rogot1, jMutRepair, combine: 238
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, Rogot2, ACS, combine: 239
1 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:1 #chart-21, Rogot2, Nopol, combine: 240
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, Rogot2, SimFix, combine: 241
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, Rogot2, TBar, combine: 242
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, Rogot2, jGenProg, combine: 243
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, Rogot2, jKali, combine: 244
1 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, Rogot2, jMutRepair, combine: 245
0 qid:10021 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-21, RussellRao, ACS, combine: 246
1 qid:10021 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-21, RussellRao, Nopol, combine: 247
0 qid:10021 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-21, RussellRao, SimFix, combine: 248
0 qid:10021 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-21, RussellRao, TBar, combine: 249
0 qid:10021 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-21, RussellRao, jGenProg, combine: 250
0 qid:10021 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-21, RussellRao, jKali, combine: 251
1 qid:10021 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-21, RussellRao, jMutRepair, combine: 252
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, SBI, ACS, combine: 253
1 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:1 #chart-21, SBI, Nopol, combine: 254
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, SBI, SimFix, combine: 255
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, SBI, TBar, combine: 256
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, SBI, jGenProg, combine: 257
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, SBI, jKali, combine: 258
1 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, SBI, jMutRepair, combine: 259
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, Scott, ACS, combine: 260
1 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:1 #chart-21, Scott, Nopol, combine: 261
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, Scott, SimFix, combine: 262
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, Scott, TBar, combine: 263
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, Scott, jGenProg, combine: 264
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, Scott, jKali, combine: 265
1 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, Scott, jMutRepair, combine: 266
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, SimpleMatching, ACS, combine: 267
1 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:1 #chart-21, SimpleMatching, Nopol, combine: 268
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, SimpleMatching, SimFix, combine: 269
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, SimpleMatching, TBar, combine: 270
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, SimpleMatching, jGenProg, combine: 271
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, SimpleMatching, jKali, combine: 272
1 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, SimpleMatching, jMutRepair, combine: 273
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, Sokal, ACS, combine: 274
1 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:1 #chart-21, Sokal, Nopol, combine: 275
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, Sokal, SimFix, combine: 276
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, Sokal, TBar, combine: 277
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, Sokal, jGenProg, combine: 278
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, Sokal, jKali, combine: 279
1 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, Sokal, jMutRepair, combine: 280
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, SorensenDice, ACS, combine: 281
1 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:1 #chart-21, SorensenDice, Nopol, combine: 282
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, SorensenDice, SimFix, combine: 283
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, SorensenDice, TBar, combine: 284
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, SorensenDice, jGenProg, combine: 285
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, SorensenDice, jKali, combine: 286
1 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, SorensenDice, jMutRepair, combine: 287
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, Tarantula, ACS, combine: 288
1 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:1 #chart-21, Tarantula, Nopol, combine: 289
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, Tarantula, SimFix, combine: 290
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, Tarantula, TBar, combine: 291
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, Tarantula, jGenProg, combine: 292
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, Tarantula, jKali, combine: 293
1 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, Tarantula, jMutRepair, combine: 294
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, Tarwid, ACS, combine: 295
1 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:1 #chart-21, Tarwid, Nopol, combine: 296
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, Tarwid, SimFix, combine: 297
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, Tarwid, TBar, combine: 298
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, Tarwid, jGenProg, combine: 299
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, Tarwid, jKali, combine: 300
1 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, Tarwid, jMutRepair, combine: 301
0 qid:10021 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-21, Wong1, ACS, combine: 302
1 qid:10021 1:1 2:1.0 3:1.0 4:1.0 5:1 #chart-21, Wong1, Nopol, combine: 303
0 qid:10021 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-21, Wong1, SimFix, combine: 304
0 qid:10021 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-21, Wong1, TBar, combine: 305
0 qid:10021 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-21, Wong1, jGenProg, combine: 306
0 qid:10021 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-21, Wong1, jKali, combine: 307
1 qid:10021 1:1 2:1.0 3:1.0 4:1.0 5:0 #chart-21, Wong1, jMutRepair, combine: 308
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, Wong2, ACS, combine: 309
1 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:1 #chart-21, Wong2, Nopol, combine: 310
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, Wong2, SimFix, combine: 311
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, Wong2, TBar, combine: 312
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, Wong2, jGenProg, combine: 313
0 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, Wong2, jKali, combine: 314
1 qid:10021 1:0 2:0.0 3:0.0 4:0.4 5:0 #chart-21, Wong2, jMutRepair, combine: 315
0 qid:10021 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-21, Wong3, ACS, combine: 316
1 qid:10021 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-21, Wong3, Nopol, combine: 317
0 qid:10021 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-21, Wong3, SimFix, combine: 318
0 qid:10021 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-21, Wong3, TBar, combine: 319
0 qid:10021 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-21, Wong3, jGenProg, combine: 320
0 qid:10021 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-21, Wong3, jKali, combine: 321
1 qid:10021 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-21, Wong3, jMutRepair, combine: 322
0 qid:10021 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-21, Zoltar, ACS, combine: 323
1 qid:10021 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-21, Zoltar, Nopol, combine: 324
0 qid:10021 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-21, Zoltar, SimFix, combine: 325
0 qid:10021 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-21, Zoltar, TBar, combine: 326
0 qid:10021 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-21, Zoltar, jGenProg, combine: 327
0 qid:10021 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-21, Zoltar, jKali, combine: 328
1 qid:10021 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-21, Zoltar, jMutRepair, combine: 329
0 qid:10022 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-22, Ample, ACS, combine: 1
1 qid:10022 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-22, Ample, Nopol, combine: 2
0 qid:10022 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-22, Ample, SimFix, combine: 3
0 qid:10022 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-22, Ample, TBar, combine: 4
0 qid:10022 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-22, Ample, jGenProg, combine: 5
0 qid:10022 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-22, Ample, jKali, combine: 6
1 qid:10022 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-22, Ample, jMutRepair, combine: 7
0 qid:10022 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-22, Anderberg, ACS, combine: 8
1 qid:10022 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-22, Anderberg, Nopol, combine: 9
0 qid:10022 1:0 2:0.8 3:0.8 4:0.8 5:1 #chart-22, Anderberg, SimFix, combine: 10
0 qid:10022 1:0 2:0.8 3:0.8 4:0.8 5:1 #chart-22, Anderberg, TBar, combine: 11
0 qid:10022 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-22, Anderberg, jGenProg, combine: 12
0 qid:10022 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-22, Anderberg, jKali, combine: 13
1 qid:10022 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-22, Anderberg, jMutRepair, combine: 14
0 qid:10022 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-22, ArithmeticMean, ACS, combine: 15
1 qid:10022 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-22, ArithmeticMean, Nopol, combine: 16
0 qid:10022 1:0 2:0.8 3:0.8 4:0.8 5:1 #chart-22, ArithmeticMean, SimFix, combine: 17
0 qid:10022 1:0 2:0.8 3:0.8 4:0.8 5:1 #chart-22, ArithmeticMean, TBar, combine: 18
0 qid:10022 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-22, ArithmeticMean, jGenProg, combine: 19
0 qid:10022 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-22, ArithmeticMean, jKali, combine: 20
1 qid:10022 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-22, ArithmeticMean, jMutRepair, combine: 21
0 qid:10022 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-22, BaroniUrbaniBuser, ACS, combine: 22
1 qid:10022 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-22, BaroniUrbaniBuser, Nopol, combine: 23
0 qid:10022 1:0 2:0.8 3:0.8 4:0.8 5:1 #chart-22, BaroniUrbaniBuser, SimFix, combine: 24
0 qid:10022 1:0 2:0.8 3:0.8 4:0.8 5:1 #chart-22, BaroniUrbaniBuser, TBar, combine: 25
0 qid:10022 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-22, BaroniUrbaniBuser, jGenProg, combine: 26
0 qid:10022 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-22, BaroniUrbaniBuser, jKali, combine: 27
1 qid:10022 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-22, BaroniUrbaniBuser, jMutRepair, combine: 28
0 qid:10022 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-22, BraunBanqust, ACS, combine: 29
1 qid:10022 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-22, BraunBanqust, Nopol, combine: 30
0 qid:10022 1:0 2:0.8 3:0.8 4:0.8 5:1 #chart-22, BraunBanqust, SimFix, combine: 31
0 qid:10022 1:0 2:0.8 3:0.8 4:0.8 5:1 #chart-22, BraunBanqust, TBar, combine: 32
0 qid:10022 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-22, BraunBanqust, jGenProg, combine: 33
0 qid:10022 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-22, BraunBanqust, jKali, combine: 34
1 qid:10022 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-22, BraunBanqust, jMutRepair, combine: 35
0 qid:10022 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-22, Cohen, ACS, combine: 36
1 qid:10022 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-22, Cohen, Nopol, combine: 37
0 qid:10022 1:0 2:0.8 3:0.8 4:0.8 5:1 #chart-22, Cohen, SimFix, combine: 38
0 qid:10022 1:0 2:0.8 3:0.8 4:0.8 5:1 #chart-22, Cohen, TBar, combine: 39
0 qid:10022 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-22, Cohen, jGenProg, combine: 40
0 qid:10022 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-22, Cohen, jKali, combine: 41
1 qid:10022 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-22, Cohen, jMutRepair, combine: 42
0 qid:10022 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-22, Dennis, ACS, combine: 43
1 qid:10022 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-22, Dennis, Nopol, combine: 44
0 qid:10022 1:0 2:0.8 3:0.8 4:0.8 5:1 #chart-22, Dennis, SimFix, combine: 45
0 qid:10022 1:0 2:0.8 3:0.8 4:0.8 5:1 #chart-22, Dennis, TBar, combine: 46
0 qid:10022 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-22, Dennis, jGenProg, combine: 47
0 qid:10022 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-22, Dennis, jKali, combine: 48
1 qid:10022 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-22, Dennis, jMutRepair, combine: 49
0 qid:10022 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-22, Dice, ACS, combine: 50
1 qid:10022 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-22, Dice, Nopol, combine: 51
0 qid:10022 1:0 2:0.8 3:0.8 4:0.8 5:1 #chart-22, Dice, SimFix, combine: 52
0 qid:10022 1:0 2:0.8 3:0.8 4:0.8 5:1 #chart-22, Dice, TBar, combine: 53
0 qid:10022 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-22, Dice, jGenProg, combine: 54
0 qid:10022 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-22, Dice, jKali, combine: 55
1 qid:10022 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-22, Dice, jMutRepair, combine: 56
0 qid:10022 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-22, Dstar, ACS, combine: 57
1 qid:10022 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-22, Dstar, Nopol, combine: 58
0 qid:10022 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-22, Dstar, SimFix, combine: 59
0 qid:10022 1:0 2:0.0 3:0.0 4:0.0 5:1 #chart-22, Dstar, TBar, combine: 60
0 qid:10022 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-22, Dstar, jGenProg, combine: 61
0 qid:10022 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-22, Dstar, jKali, combine: 62
1 qid:10022 1:0 2:0.0 3:0.0 4:0.0 5:0 #chart-22, Dstar, jMutRepair, combine: 63
0 qid:10022 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-22, Euclid, ACS, combine: 64
1 qid:10022 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-22, Euclid, Nopol, combine: 65
0 qid:10022 1:0 2:0.8 3:0.8 4:0.8 5:1 #chart-22, Euclid, SimFix, combine: 66
0 qid:10022 1:0 2:0.8 3:0.8 4:0.8 5:1 #chart-22, Euclid, TBar, combine: 67
0 qid:10022 1:0 2:0.8 3:0.8 4:0.8 5:0 #chart-22, Euclid, jGenProg, combine: 68
